,id,label
1911,6442,0
1912,6444,1
1913,6447,1
1914,6456,1
1915,6457,0
1916,6460,0
1917,6468,0
1918,6471,1
1919,6475,0
1920,6476,1
1921,6479,1
1922,6483,1
1923,6487,1
1924,6488,1
1925,6489,0
1926,6496,1
1927,6498,0
1928,6502,0
1929,6503,0
1930,6507,1
1931,6508,0
1932,6509,1
1933,6517,0
1934,6521,1
1935,6522,0
1936,6524,0
1937,6526,0
1938,6531,1
1939,6533,0
1940,6538,0
1941,6539,1
1942,6544,1
1943,6557,0
1944,6558,1
1945,6562,1
1946,6563,0
1947,6564,0
1948,6574,0
1949,6578,1
1950,6581,1
1951,6584,0
1952,6587,1
1953,6589,0
1954,6590,0
1955,6592,0
1956,6595,0
1957,6599,0
1958,6600,0
1959,6606,0
1960,6609,0
1961,6612,0
1962,6615,0
1963,6618,0
1964,6620,1
1965,6623,0
1966,6633,1
1967,6639,1
1968,6640,0
1969,6641,1
1970,6645,0
1971,6650,1
1972,6651,0
1973,6652,1
1974,6657,0
1975,6659,1
1976,6666,1
1977,6671,0
1978,6673,0
1979,6674,0
1980,6677,0
1981,6680,0
1982,6684,0
1983,6685,1
1984,6691,0
1985,6692,0
1986,6696,1
1987,6698,0
1988,6704,0
1989,6705,0
1990,6710,0
1991,6713,0
1992,6715,0
1993,6717,0
1994,6718,0
1995,6720,0
1996,6728,0
1997,6732,0
1998,6733,0
1999,6739,0
2000,6740,0
2001,6741,0
2002,6743,0
2003,6747,0
2004,6750,1
2005,6752,1
2006,6753,1
2007,6755,1
2008,6761,0
2009,6763,0
2010,6768,1
2011,6770,0
2012,6771,1
2013,6777,1
2014,6778,0
2015,6780,0
2016,6782,0
2017,6786,1
2018,6791,1
2019,6797,0
2020,6798,0
2021,6803,1
2022,6805,0
2023,6812,0
2024,6816,0
2025,6818,1
2026,6822,0
2027,6825,0
2028,6826,0
2029,6827,0
2030,6829,0
2031,6831,0
2032,6836,1
2033,6838,0
2034,6840,0
2035,6842,0
2036,6846,0
2037,6851,0
2038,6853,0
2039,6856,0
2040,6859,0
2041,6865,1
2042,6866,1
2043,6868,1
2044,6869,1
2045,6871,1
2046,6873,1
2047,6886,1
2048,6887,0
2049,6888,1
2050,6889,1
2051,6891,0
2052,6894,1
2053,6895,1
2054,6899,1
2055,6901,1
2056,6902,0
2057,6904,1
2058,6906,0
2059,6922,1
2060,6923,0
2061,6924,0
2062,6927,1
2063,6934,1
2064,6938,1
2065,6941,1
2066,6942,0
2067,6944,1
2068,6947,0
2069,6952,1
2070,6957,0
2071,6958,1
2072,6964,0
2073,6968,0
2074,6969,1
2075,6976,1
2076,6982,1
2077,6986,1
2078,6987,1
2079,6989,1
2080,6991,1
2081,6993,1
2082,6995,0
2083,6997,0
2084,7000,0
2085,7003,0
2086,7004,0
2087,7007,1
2088,7011,0
2089,7014,0
2090,7016,0
2091,7017,0
2092,7020,0
2093,7022,0
2094,7028,0
2095,7033,1
2096,7034,1
2097,7035,0
2098,7038,0
2099,7040,0
2100,7041,0
2101,7042,0
2102,7045,0
2103,7049,0
2104,7055,0
2105,7057,0
2106,7062,0
2107,7064,0
2108,7066,0
2109,7067,0
2110,7072,0
2111,7079,1
2112,7082,0
2113,7083,1
2114,7084,0
2115,7085,0
2116,7087,0
2117,7090,1
2118,7094,0
2119,7096,1
2120,7099,0
2121,7100,0
2122,7101,1
2123,7102,0
2124,7103,0
2125,7107,0
2126,7110,0
2127,7113,0
2128,7117,0
2129,7119,1
2130,7123,0
2131,7127,0
2132,7133,1
2133,7139,0
2134,7143,0
2135,7145,0
2136,7151,1
2137,7152,0
2138,7153,0
2139,7156,1
2140,7162,0
2141,7170,1
2142,7172,0
2143,7177,0
2144,7181,0
2145,7182,1
2146,7189,1
2147,7190,0
2148,7200,1
2149,7207,1
2150,7209,1
2151,7212,1
2152,7216,0
2153,7217,1
2154,7219,1
2155,7220,0
2156,7222,0
2157,7225,1
2158,7233,1
2159,7237,1
2160,7238,1
2161,7239,1
2162,7240,1
2163,7243,1
2164,7245,1
2165,7246,1
2166,7249,1
2167,7257,1
2168,7258,1
2169,7259,1
2170,7262,1
2171,7263,1
2172,7269,1
2173,7271,1
2174,7273,1
2175,7276,1
2176,7279,1
2177,7282,1
2178,7284,1
2179,7293,0
2180,7298,1
2181,7303,0
2182,7304,0
2183,7305,0
2184,7308,1
2185,7313,0
2186,7314,0
2187,7321,1
2188,7322,0
2189,7327,0
2190,7333,0
2191,7336,0
2192,7339,1
2193,7341,0
2194,7346,0
2195,7347,0
2196,7349,0
2197,7351,0
2198,7353,0
2199,7363,0
2200,7364,0
2201,7368,1
2202,7370,1
2203,7375,0
2204,7376,1
2205,7379,0
2206,7382,0
2207,7384,0
2208,7385,0
2209,7387,0
2210,7388,0
2211,7389,1
2212,7394,0
2213,7396,0
2214,7398,0
2215,7399,0
2216,7401,0
2217,7404,0
2218,7406,0
2219,7409,1
2220,7411,0
2221,7417,0
2222,7420,0
2223,7422,0
2224,7423,0
2225,7427,1
2226,7429,0
2227,7432,0
2228,7435,0
2229,7436,1
2230,7440,1
2231,7441,0
2232,7445,0
2233,7448,0
2234,7449,0
2235,7450,0
2236,7454,0
2237,7455,0
2238,7460,0
2239,7462,0
2240,7464,0
2241,7466,0
2242,7468,0
2243,7469,0
2244,7471,1
2245,7472,0
2246,7483,0
2247,7484,0
2248,7485,1
2249,7486,0
2250,7487,0
2251,7489,1
2252,7492,0
2253,7495,1
2254,7499,1
2255,7500,1
2256,7506,1
2257,7508,0
2258,7509,1
2259,7511,1
2260,7516,1
2261,7524,1
2262,7538,1
2263,7539,1
2264,7541,1
2265,7546,1
2266,7549,1
2267,7562,1
2268,7564,1
2269,7567,1
2270,7572,1
2271,7574,1
2272,7575,1
2273,7586,1
2274,7592,1
2275,7596,0
2276,7597,0
2277,7599,0
2278,7606,0
2279,7615,0
2280,7618,0
2281,7620,0
2282,7624,0
2283,7625,0
2284,7629,0
2285,7632,1
2286,7636,1
2287,7637,1
2288,7646,0
2289,7655,0
2290,7658,0
2291,7660,1
2292,7664,0
2293,7665,0
2294,7666,0
2295,7667,0
2296,7673,0
2297,7676,0
2298,7682,0
2299,7684,0
2300,7690,0
2301,7697,0
2302,7700,0
2303,7704,0
2304,7705,0
2305,7706,0
2306,7708,0
2307,7709,0
2308,7710,1
2309,7713,0
2310,7716,0
2311,7726,0
2312,7729,0
2313,7730,0
2314,7732,0
2315,7734,1
2316,7740,0
2317,7741,0
2318,7745,1
2319,7757,0
2320,7762,1
2321,7770,1
2322,7776,0
2323,7777,0
2324,7778,1
2325,7779,0
2326,7782,0
2327,7786,0
2328,7791,1
2329,7792,0
2330,7794,0
2331,7795,1
2332,7796,0
2333,7798,0
2334,7805,0
2335,7806,0
2336,7808,0
2337,7811,0
2338,7814,1
2339,7819,1
2340,7820,1
2341,7825,0
2342,7829,1
2343,7834,0
2344,7836,0
2345,7838,0
2346,7841,0
2347,7845,1
2348,7846,0
2349,7853,0
2350,7856,0
2351,7858,0
2352,7859,1
2353,7866,0
2354,7875,1
2355,7879,0
2356,7884,1
2357,7886,1
2358,7890,0
2359,7892,0
2360,7896,0
2361,7899,1
2362,7900,1
2363,7901,0
2364,7904,1
2365,7911,1
2366,7917,1
2367,7919,1
2368,7920,1
2369,7921,1
2370,7922,0
2371,7925,1
2372,7927,1
2373,7928,1
2374,7931,1
2375,7942,0
2376,7946,1
2377,7947,1
2378,7948,1
2379,7951,1
2380,7956,1
2381,7961,1
2382,7964,1
2383,7966,1
2384,7967,0
2385,7974,1
2386,7975,0
2387,7979,1
2388,7985,1
2389,7986,1
2390,7993,0
2391,7995,1
2392,7997,0
2393,7998,1
2394,8004,1
2395,8007,1
2396,8011,1
2397,8014,1
2398,8022,0
2399,8027,0
2400,8033,1
2401,8041,1
2402,8042,1
2403,8046,1
2404,8048,0
2405,8050,1
2406,8051,0
2407,8052,1
2408,8053,1
2409,8054,0
2410,8059,1
2411,8063,1
2412,8072,0
2413,8075,0
2414,8076,0
2415,8077,1
2416,8078,0
2417,8080,0
2418,8082,1
2419,8086,0
2420,8090,1
2421,8092,0
2422,8093,0
2423,8099,1
2424,8104,1
2425,8107,0
2426,8108,0
2427,8114,0
2428,8115,0
2429,8117,1
2430,8123,1
2431,8124,1
2432,8127,1
2433,8132,0
2434,8134,1
2435,8139,0
2436,8145,1
2437,8148,1
2438,8151,1
2439,8152,1
2440,8153,1
2441,8157,1
2442,8160,1
2443,8166,1
2444,8167,1
2445,8173,1
2446,8174,1
2447,8178,1
2448,8179,0
2449,8185,1
2450,8186,1
2451,8192,1
2452,8193,0
2453,8194,0
2454,8197,0
2455,8198,0
2456,8199,0
2457,8200,0
2458,8206,0
2459,8207,0
2460,8220,1
2461,8222,1
2462,8227,1
2463,8228,0
2464,8229,0
2465,8230,1
2466,8233,1
2467,8248,0
2468,8249,1
2469,8255,0
2470,8260,1
2471,8263,0
2472,8265,1
2473,8268,1
2474,8269,0
2475,8272,1
2476,8273,1
2477,8275,0
2478,8277,0
2479,8281,1
2480,8282,1
2481,8290,1
2482,8293,0
2483,8299,0
2484,8302,1
2485,8303,0
2486,8305,0
2487,8306,0
2488,8307,0
2489,8308,0
2490,8313,1
2491,8316,0
2492,8319,0
2493,8322,1
2494,8323,0
2495,8325,0
2496,8326,0
2497,8327,0
2498,8328,0
2499,8331,0
2500,8333,1
2501,8336,1
2502,8338,0
2503,8340,0
2504,8342,0
2505,8343,0
2506,8353,0
2507,8354,0
2508,8357,0
2509,8358,0
2510,8359,0
2511,8373,0
2512,8376,0
2513,8379,0
2514,8380,0
2515,8381,0
2516,8384,0
2517,8395,1
2518,8398,1
2519,8403,0
2520,8407,1
2521,8413,1
2522,8417,1
2523,8420,1
2524,8421,0
2525,8424,1
2526,8426,1
2527,8427,1
2528,8438,1
2529,8439,0
2530,8442,0
2531,8449,0
2532,8456,0
2533,8460,0
2534,8462,0
2535,8465,0
2536,8466,0
2537,8467,0
2538,8469,0
2539,8470,0
2540,8474,0
2541,8479,0
2542,8481,0
2543,8482,0
2544,8485,0
2545,8488,0
2546,8492,0
2547,8493,0
2548,8495,0
2549,8499,0
2550,8501,0
2551,8519,0
2552,8521,0
2553,8525,0
2554,8527,0
2555,8529,0
2556,8532,0
2557,8534,0
2558,8535,1
2559,8537,0
2560,8544,0
2561,8548,0
2562,8549,0
2563,8552,0
2564,8554,0
2565,8563,0
2566,8564,0
2567,8565,0
2568,8566,0
2569,8568,0
2570,8569,0
2571,8573,0
2572,8583,0
2573,8588,0
2574,8590,0
2575,8592,0
2576,8593,0
2577,8594,1
2578,8597,0
2579,8600,1
2580,8601,0
2581,8602,0
2582,8603,1
2583,8604,0
2584,8605,1
2585,8611,1
2586,8614,0
2587,8616,0
2588,8617,1
2589,8619,1
2590,8626,1
2591,8629,0
2592,8630,0
2593,8632,0
2594,8634,1
2595,8641,1
2596,8645,1
2597,8649,1
2598,8652,1
2599,8666,1
2600,8671,1
2601,8672,1
2602,8675,1
2603,8678,1
2604,8679,1
2605,8682,1
2606,8687,1
2607,8701,0
2608,8703,1
2609,8707,0
2610,8713,0
2611,8716,0
2612,8719,0
2613,8725,1
2614,8730,0
2615,8731,0
2616,8748,0
2617,8749,0
2618,8756,0
2619,8764,0
2620,8765,0
2621,8769,1
2622,8771,0
2623,8772,0
2624,8773,0
2625,8779,0
2626,8792,0
2627,8794,0
2628,8796,0
2629,8798,0
2630,8803,0
2631,8807,0
2632,8809,0
2633,8811,0
2634,8813,0
2635,8814,1
2636,8818,1
2637,8819,0
2638,8820,1
2639,8821,0
2640,8822,0
2641,8824,0
2642,8826,0
2643,8827,1
2644,8828,0
2645,8833,1
2646,8834,0
2647,8845,0
2648,8847,0
2649,8849,1
2650,8861,0
2651,8867,0
2652,8868,0
2653,8870,0
2654,8873,0
2655,8874,0
2656,8876,1
2657,8877,1
2658,8879,0
2659,8882,0
2660,8884,0
2661,8889,0
2662,8891,0
2663,8894,1
2664,8895,1
2665,8897,0
2666,8898,0
2667,8901,1
2668,8904,1
2669,8909,0
2670,8910,1
2671,8911,1
2672,8915,0
2673,8917,1
2674,8918,1
2675,8919,1
2676,8922,1
2677,8925,1
2678,8928,0
2679,8929,1
2680,8930,1
2681,8932,0
2682,8937,0
2683,8940,1
2684,8943,0
2685,8950,0
2686,8951,1
2687,8954,0
2688,8958,1
2689,8960,0
2690,8964,1
2691,8975,1
2692,8977,0
2693,8981,0
2694,8982,0
2695,8984,1
2696,8988,0
2697,8990,1
2698,8991,0
2699,8995,1
2700,8997,0
2701,9003,0
2702,9004,0
2703,9010,0
2704,9011,0
2705,9013,0
2706,9014,0
2707,9015,0
2708,9017,0
2709,9019,1
2710,9021,0
2711,9024,1
2712,9032,0
2713,9035,0
2714,9036,0
2715,9037,1
2716,9043,1
2717,9046,1
2718,9048,1
2719,9049,1
2720,9050,1
2721,9056,1
2722,9063,0
2723,9065,1
2724,9066,1
2725,9068,0
2726,9069,1
2727,9070,0
2728,9073,1
2729,9076,1
2730,9091,0
2731,9092,1
2732,9104,1
2733,9105,1
2734,9108,1
2735,9111,1
2736,9115,1
2737,9117,1
2738,9122,1
2739,9125,1
2740,9127,1
2741,9129,1
2742,9133,1
2743,9136,1
2744,9138,1
2745,9140,1
2746,9147,1
2747,9150,1
2748,9152,1
2749,9153,1
2750,9155,1
2751,9158,1
2752,9160,1
2753,9163,1
2754,9165,1
2755,9167,1
2756,9168,1
2757,9170,1
2758,9176,1
2759,9178,1
2760,9184,1
2761,9186,1
2762,9188,1
2763,9189,1
2764,9190,1
2765,9196,0
2766,9198,0
2767,9199,1
2768,9200,1
2769,9201,1
2770,9202,1
2771,9204,1
2772,9205,1
2773,9213,1
2774,9214,1
2775,9224,1
2776,9227,0
2777,9228,1
2778,9229,1
2779,9234,0
2780,9236,1
2781,9241,1
2782,9243,0
2783,9245,0
2784,9256,1
2785,9258,0
2786,9261,0
2787,9274,0
2788,9279,0
2789,9282,0
2790,9284,0
2791,9285,0
2792,9291,0
2793,9295,0
2794,9299,0
2795,9302,0
2796,9304,0
2797,9305,0
2798,9306,0
2799,9310,0
2800,9312,0
2801,9316,0
2802,9318,0
2803,9323,0
2804,9326,0
2805,9327,0
2806,9328,0
2807,9331,1
2808,9335,0
2809,9336,0
2810,9340,0
2811,9349,1
2812,9352,0
2813,9353,0
2814,9354,1
2815,9356,0
2816,9357,0
2817,9358,0
2818,9359,0
2819,9364,0
2820,9366,1
2821,9369,0
2822,9370,0
2823,9379,0
2824,9381,0
2825,9383,0
2826,9389,0
2827,9390,1
2828,9392,1
2829,9394,1
2830,9398,1
2831,9399,1
2832,9400,0
2833,9407,1
2834,9409,1
2835,9412,1
2836,9413,1
2837,9415,0
2838,9419,1
2839,9423,0
2840,9424,1
2841,9426,1
2842,9427,1
2843,9428,0
2844,9429,1
2845,9433,1
2846,9437,0
2847,9440,0
2848,9442,1
2849,9443,0
2850,9444,0
2851,9447,1
2852,9459,0
2853,9461,1
2854,9462,1
2855,9464,1
2856,9473,1
2857,9475,1
2858,9476,1
2859,9477,1
2860,9478,0
2861,9479,0
2862,9483,1
2863,9487,1
2864,9494,1
2865,9497,1
2866,9498,1
2867,9506,0
2868,9512,0
2869,9514,1
2870,9515,1
2871,9516,1
2872,9517,1
2873,9518,0
2874,9521,1
2875,9523,0
2876,9527,1
2877,9528,1
2878,9530,0
2879,9532,0
2880,9534,1
2881,9535,0
2882,9536,1
2883,9543,0
2884,9544,0
2885,9545,0
2886,9546,1
2887,9549,1
2888,9558,0
2889,9560,0
2890,9561,0
2891,9570,0
2892,9573,0
2893,9578,1
2894,9584,0
2895,9587,0
2896,9588,0
2897,9599,0
2898,9601,1
2899,9604,1
2900,9614,1
2901,9615,1
2902,9621,1
2903,9622,1
2904,9623,1
2905,9624,1
2906,9626,1
2907,9628,1
2908,9630,1
2909,9631,1
2910,9633,1
2911,9635,1
2912,9637,1
2913,9641,1
2914,9647,1
2915,9648,1
2916,9649,1
2917,9658,0
2918,9662,1
2919,9668,0
2920,9671,1
2921,9676,1
2922,9677,1
2923,9679,0
2924,9682,1
2925,9685,0
2926,9689,1
2927,9692,0
2928,9693,0
2929,9694,1
2930,9696,1
2931,9700,0
2932,9711,1
2933,9713,0
2934,9720,0
2935,9721,1
2936,9725,0
2937,9726,1
2938,9727,1
2939,9735,0
2940,9740,1
2941,9742,1
2942,9743,0
2943,9747,1
2944,9748,1
2945,9751,1
2946,9758,1
2947,9767,1
2948,9768,0
2949,9773,0
2950,9777,1
2951,9781,0
2952,9784,0
2953,9786,0
2954,9789,1
2955,9792,0
2956,9793,0
2957,9798,1
2958,9799,0
2959,9802,0
2960,9803,1
2961,9804,0
2962,9805,0
2963,9807,0
2964,9809,0
2965,9811,0
2966,9814,0
2967,9817,0
2968,9821,0
2969,9824,0
2970,9825,0
2971,9827,0
2972,9839,1
2973,9840,1
2974,9843,0
2975,9844,0
2976,9845,0
2977,9847,0
2978,9848,0
2979,9851,0
2980,9852,0
2981,9855,1
2982,9856,0
2983,9863,0
2984,9867,0
2985,9871,1
2986,9876,1
2987,9879,0
2988,9882,1
2989,9891,0
2990,9892,0
2991,9893,0
2992,9895,1
2993,9899,0
2994,9900,0
2995,9902,1
2996,9903,0
2997,9904,0
2998,9908,0
2999,9913,1
3000,9914,1
3001,9917,0
3002,9922,0
3003,9924,0
3004,9926,1
3005,9927,0
3006,9928,0
3007,9929,0
3008,9936,0
3009,9939,0
3010,9947,0
3011,9951,0
3012,9954,0
3013,9956,0
3014,9957,0
3015,9959,0
3016,9962,0
3017,9964,0
3018,9966,0
3019,9968,1
3020,9969,1
3021,9970,1
3022,9975,1
3023,9977,0
3024,9981,0
3025,9993,0
3026,9996,1
3027,9997,0
3028,9999,1
3029,10002,0
3030,10007,1
3031,10015,0
3032,10019,1
3033,10022,0
3034,10024,0
3035,10026,0
3036,10033,1
3037,10043,0
3038,10046,0
3039,10051,0
3040,10053,0
3041,10062,1
3042,10063,1
3043,10065,1
3044,10068,1
3045,10078,1
3046,10086,1
3047,10094,1
3048,10095,1
3049,10096,1
3050,10097,1
3051,10103,1
3052,10104,1
3053,10108,0
3054,10122,1
3055,10123,0
3056,10128,0
3057,10131,0
3058,10133,0
3059,10134,0
3060,10135,0
3061,10145,0
3062,10148,0
3063,10154,1
3064,10155,0
3065,10158,1
3066,10160,1
3067,10161,1
3068,10162,1
3069,10165,1
3070,10166,1
3071,10167,1
3072,10170,1
3073,10178,1
3074,10180,0
3075,10181,1
3076,10185,1
3077,10188,1
3078,10190,1
3079,10196,0
3080,10200,1
3081,10205,1
3082,10211,0
3083,10216,0
3084,10219,1
3085,10221,0
3086,10225,0
3087,10227,1
3088,10228,1
3089,10230,1
3090,10232,0
3091,10233,1
3092,10235,0
3093,10238,1
3094,10240,1
3095,10242,0
3096,10248,1
3097,10254,0
3098,10257,0
3099,10261,1
3100,10262,0
3101,10266,0
3102,10267,1
3103,10271,0
3104,10277,1
3105,10279,1
3106,10281,0
3107,10282,1
3108,10285,0
3109,10292,0
3110,10298,0
3111,10300,0
3112,10309,0
3113,10311,0
3114,10312,0
3115,10319,0
3116,10324,1
3117,10326,0
3118,10328,0
3119,10343,0
3120,10346,0
3121,10347,0
3122,10353,0
3123,10354,0
3124,10356,1
3125,10357,0
3126,10362,0
3127,10363,0
3128,10370,1
3129,10373,0
3130,10386,0
3131,10388,0
3132,10389,0
3133,10391,1
3134,10397,1
3135,10400,0
3136,10403,0
3137,10404,0
3138,10408,0
3139,10417,0
3140,10425,0
3141,10435,1
3142,10437,1
3143,10438,1
3144,10440,1
3145,10442,0
3146,10447,1
3147,10452,1
3148,10453,1
3149,10454,1
3150,10459,1
3151,10460,1
3152,10463,0
3153,10465,1
3154,10469,1
3155,10474,1
3156,10475,1
3157,10476,1
3158,10477,1
3159,10480,1
3160,10491,0
3161,10493,1
3162,10494,1
3163,10495,0
3164,10497,1
3165,10501,1
3166,10504,0
3167,10507,1
3168,10509,1
3169,10510,0
3170,10512,1
3171,10514,1
3172,10526,1
3173,10528,1
3174,10530,1
3175,10531,1
3176,10532,1
3177,10538,0
3178,10539,0
3179,10542,0
3180,10547,0
3181,10549,0
3182,10556,0
3183,10569,0
3184,10572,0
3185,10577,0
3186,10579,1
3187,10586,1
3188,10594,1
3189,10595,1
3190,10597,1
3191,10602,1
3192,10604,1
3193,10614,0
3194,10617,0
3195,10618,1
3196,10619,1
3197,10624,1
3198,10633,1
3199,10634,1
3200,10635,1
3201,10638,0
3202,10639,0
3203,10642,0
3204,10643,0
3205,10645,1
3206,10646,0
3207,10649,0
3208,10652,1
3209,10653,0
3210,10654,0
3211,10661,1
3212,10664,1
3213,10668,0
3214,10670,0
3215,10674,0
3216,10683,0
3217,10694,0
3218,10697,1
3219,10699,0
3220,10701,0
3221,10703,0
3222,10713,0
3223,10714,1
3224,10716,0
3225,10717,0
3226,10719,0
3227,10725,0
3228,10728,0
3229,10734,0
3230,10738,1
3231,10740,1
3232,10742,1
3233,10756,1
3234,10757,1
3235,10758,1
3236,10761,1
3237,10762,1
3238,10773,1
3239,10778,1
3240,10781,1
3241,10791,0
3242,10792,1
3243,10796,0
3244,10797,0
3245,10801,0
3246,10804,1
3247,10806,1
3248,10807,0
3249,10816,0
3250,10820,0
3251,10828,0
3252,10836,1
3253,10838,1
3254,10845,1
3255,10856,1
3256,10857,1
3257,10858,1
3258,10861,0
3259,10865,1
3260,10868,1
3261,10874,1
3262,10875,1
